t,accuracy,precision_avg,recall_avg,f1_avg
333.0,0.28072212692967413,0.16578400862926682,0.18821098640938785,0.12344443975286817
334.0,0.307483704974271,0.1695422388615312,0.1891471761213179,0.12846909111703828
335.0,0.29787135506003426,0.16451425173386464,0.18401989607788227,0.12468285632698098
336.0,0.3261732418524872,0.1728002344023846,0.18797207503463312,0.13083272721961858
337.0,0.3319296740994854,0.17109402528409953,0.1871957239533254,0.13304840344879923
338.0,0.30659348198970837,0.16427836997363643,0.18695196878741235,0.1250808177303535
339.0,0.29303773584905657,0.16382584172247283,0.18455193380192478,0.12493005965572121
340.0,0.292869639794168,0.16585347705174458,0.18903184299499143,0.12461440000648738
341.0,0.3509416809605489,0.17600007307734825,0.18605152626326754,0.1363822993237713
342.0,0.33055060034305317,0.1695977470650176,0.18873586412004362,0.13189115049272954
343.0,0.33380960548885075,0.17148144546454763,0.18874971705345867,0.13347778188012607
344.0,0.30509262435677525,0.16638675547305481,0.19105400762891114,0.12621295976861036
345.0,0.356,0.1786080863361495,0.18782244096308578,0.13651617769782473
346.0,0.33896226415094344,0.1722961161621211,0.18777059693566225,0.134320981683143
347.0,0.28669125214408236,0.16236612942174947,0.18775161403906707,0.1229180707617801
348.0,0.3648181818181819,0.1746301981505609,0.18667161105440847,0.13444645667679073
349.0,0.305401372212693,0.17513791913406004,0.1834530050385354,0.12949523739707428
350.0,0.3080857632933105,0.1680391531987601,0.18199381338930842,0.12819161568262463
351.0,0.3028267581475129,0.1696656341351294,0.18864338780649936,0.12738885595818375
352.0,0.33720068610634657,0.1751684460470463,0.18667452296232823,0.13454416613342363
353.0,0.2953619210977701,0.16259627373937388,0.18658068324081262,0.12544175930449603
354.0,0.3341989708404803,0.17215912377259646,0.18667619017836398,0.13210404567764208
355.0,0.28162092624356777,0.16009537868730556,0.18616309654982535,0.12246927051909856
356.0,0.3436020583190395,0.17656179083701948,0.18450028526470433,0.13623901804011115
357.0,0.38746655231560884,0.17942105584394646,0.18190993891513896,0.13849891893414706
358.0,0.3314991423670669,0.17322396517668623,0.18843260526962002,0.13258149866074517
359.0,0.3332641509433962,0.17191165859770782,0.18766974307047468,0.13420900610509387
360.0,0.39375986277873076,0.17677178937973034,0.18205664035026456,0.1386219005521586
361.0,0.34105660377358493,0.17313497035218434,0.18786581449399783,0.13483525060816956
362.0,0.3724871355060034,0.17827249800059122,0.18656666295917457,0.13857512491402196
363.0,0.2942933104631218,0.16308503416179662,0.18691601135979305,0.12539258428469094
364.0,0.32876329331046317,0.17339042106412825,0.1867680910457916,0.13317843703128796
365.0,0.27784562607204116,0.16220691649557423,0.1850812628973291,0.12198973869540083
366.0,0.282631217838765,0.16487665174175428,0.1907332997603524,0.12296915269264423
367.0,0.27698627787307034,0.16495620192733298,0.18144668150158244,0.12188254663532434
368.0,0.28286277873070326,0.16241628798956295,0.1858873727715051,0.12306996854564374
369.0,0.32467409948542025,0.17394400998698478,0.18928277288595158,0.13168744710855065
370.0,0.32372727272727275,0.1709483091470036,0.18978252386821975,0.1317176683608721
371.0,0.3847478559176672,0.17908119582251042,0.1846755294888377,0.1398382618374589
372.0,0.33226243567753,0.17421863464792306,0.18702518405360502,0.13287261878947365
373.0,0.3000017152658662,0.1684325449939786,0.18915706509254696,0.12613648193207078
374.0,0.3190343053173242,0.17668422365002046,0.18634571914090833,0.1318552515581996
375.0,0.29007375643224703,0.1634663818075498,0.18623948504061474,0.12385193291077518
376.0,0.3402795883361921,0.17243486418997042,0.18747717409735565,0.13499993198085014
377.0,0.27718353344768437,0.166828595917545,0.1822866915756089,0.12346788969363907
378.0,0.29471183533447687,0.17414522415037714,0.18417631393658707,0.12653172951163463
379.0,0.31760548885077183,0.17758513406319204,0.1857271013531863,0.13108616202135956
380.0,0.29760205831903946,0.16559530056719246,0.189666354373548,0.1262843960249649
381.0,0.30333962264150943,0.1662007895311828,0.18877572645809707,0.12658148941527123
382.0,0.47412521440823324,0.20402463752310634,0.20298392009407382,0.16527930213311537
383.0,0.290188679245283,0.16829157917725554,0.18899855632568563,0.1237328765780499
384.0,0.32180789022298456,0.17102526947436417,0.18793110895430556,0.13133690439766565
385.0,0.341631217838765,0.17368524125595677,0.1871849242039242,0.13295702543784926
386.0,0.33347512864493994,0.17372368277834627,0.18826525093864688,0.13293530684329793
387.0,0.3030548885077187,0.16633106406328227,0.18925612666228048,0.12803578656004316
388.0,0.300336192109777,0.17255999010906886,0.18547764856380713,0.12783145913958455
389.0,0.4683653516295026,0.20657682616215642,0.2013742967049576,0.16471105571046077
390.0,0.3010257289879931,0.1633212615659331,0.18695008519770703,0.12664909506510252
391.0,0.2905334476843911,0.16356176703277608,0.18459270289633395,0.12461142037392334
392.0,0.285885077186964,0.1661654564904126,0.19008451615587454,0.1246156223653563
393.0,0.3317392795883362,0.1739581414655218,0.1869606762211777,0.13316749883292914
394.0,0.34820583190394505,0.17696970032107576,0.1868427720208511,0.13532618716566316
395.0,0.30509433962264154,0.16893237392186022,0.18999231732837019,0.12838451832444403
396.0,0.283811320754717,0.16609965568793483,0.18861263103996037,0.12224291492530341
397.0,0.37266037735849056,0.1780911973563911,0.18533975683035858,0.13875553585838946
398.0,0.34340994854202406,0.17261421496259283,0.1896618062650361,0.1337136590665792
399.0,0.29550257289879933,0.16836039520044696,0.18810212701489548,0.1269171519552572
400.0,0.3257461406518011,0.1754492325073532,0.18651880305139712,0.13263582387769085
401.0,0.35926586620926243,0.17655736742087685,0.18807458526982715,0.13667823505296492
402.0,0.3290977701543739,0.17384111003935412,0.18741845421341163,0.13305410514757549
403.0,0.3444579759862779,0.1770710368800597,0.18139704446216698,0.1350012663884315
404.0,0.3562933104631218,0.1787563430530763,0.18580235991411817,0.1342566832029152
405.0,0.34263636363636363,0.17518355233778432,0.18729203588770393,0.1342720650453192
406.0,0.391507718696398,0.17940155724995044,0.18216241119108564,0.1397026015363438
407.0,0.3221646655231561,0.17222762847893772,0.18893994972521258,0.1316326950895454
408.0,0.3228130360205832,0.16879068504862688,0.18884009910770236,0.13061979207667615
409.0,0.323861063464837,0.1729446786656227,0.18777419219629207,0.13173832038810634
410.0,0.2999468267581475,0.16618618814736458,0.1897949357654338,0.12666997395930624
411.0,0.30994168096054886,0.1731213490956729,0.1882472101013325,0.12843006467608875
412.0,0.4653413379073756,0.20741964513892688,0.20361188541679245,0.1666936899648191
413.0,0.31193481989708405,0.17027875711446103,0.18953867178825692,0.12924606051431428
414.0,0.28795025728987994,0.1691328684833914,0.1892654648656544,0.12440743570104042
415.0,0.3797667238421955,0.1774566195077985,0.18553927640781745,0.13871459921959928
416.0,0.36041852487135506,0.17545220036812412,0.18654013709446438,0.13697381874323689
417.0,0.3327838765008576,0.17066885351583086,0.18920983642122627,0.13248377260452499
418.0,0.3097890222984563,0.17036563344030303,0.18841334348463398,0.12847193589747316
419.0,0.2957564322469983,0.16575253390870404,0.18533069470019953,0.12598061577492836
420.0,0.3777032590051458,0.17915180846185239,0.18510158273938843,0.13768293530172646
421.0,0.35139794168096056,0.17910170268684675,0.18679058232930645,0.13615593514044486
422.0,0.36309433962264154,0.17726522006611703,0.1874960366074314,0.13600123100581146
423.0,0.33460034305317327,0.1702450295244502,0.18938288934513445,0.13145643961243825
424.0,0.28369296740994854,0.162352636928351,0.18548909913710868,0.12162901724671077
425.0,0.29539794168096056,0.16934954418700074,0.1864139921696426,0.12652425659916117
426.0,0.32252315608919385,0.16977466533408855,0.18987585583271582,0.13063091125034362
427.0,0.31020411663807884,0.16722916455977102,0.19034775232269072,0.1273024331786542
428.0,0.3735780445969125,0.17935464579873586,0.18489890065264591,0.13705243492989447
429.0,0.36246140651801034,0.1808537566991189,0.18360740585591484,0.1378501708504186
430.0,0.32763121783876503,0.17119536098450464,0.18985942256821062,0.13240549187606193
431.0,0.3934545454545455,0.17798624409989441,0.18244426609683428,0.1381512449603051
432.0,0.32377358490566044,0.16821673984827445,0.18718578483483664,0.13064034437997837
433.0,0.3512744425385935,0.17600518858084355,0.18647053271927513,0.1346629586032955
434.0,0.30954373927958834,0.16819960642814177,0.19012519405297829,0.12871277450773416
435.0,0.30155574614065184,0.16666089697797046,0.19013349456933165,0.12695393554959222
436.0,0.2968421955403088,0.1690967556906344,0.18919291403910196,0.12649952031019895
437.0,0.3094699828473414,0.17207134335621774,0.1828289979408584,0.13017036636632776
438.0,0.36767066895368783,0.17598543762776245,0.18604833131489096,0.13624858322846853
439.0,0.3221355060034306,0.17273149305466862,0.18958757921758357,0.1318403315824824
440.0,0.3170377358490566,0.17117478573925343,0.188745898093531,0.13034451464053792
441.0,0.2796157804459692,0.1638102377872672,0.18497234648905977,0.12245487990326172
442.0,0.2833962264150943,0.16682697352790807,0.1895939763587045,0.12391245039489292
443.0,0.30434133790737566,0.17055417478412896,0.18939293935891624,0.12777668343996654
444.0,0.29985420240137217,0.16837787079472588,0.19015026128650717,0.12686936534298127
445.0,0.31349228130360207,0.16956034655585023,0.18821209836562647,0.13029137787164502
446.0,0.28334476843910805,0.16489701078863736,0.1867534115339477,0.12231084511051273
447.0,0.3275626072041167,0.17229023093185855,0.18833684346923787,0.1326419231074962
448.0,0.2851715265866209,0.162842252219398,0.1867667673489284,0.12275302113735932
449.0,0.30374957118353346,0.16926561254270525,0.18892158969642173,0.12745877197864788
450.0,0.3275180102915953,0.17221918101029496,0.18755448550867362,0.13102263082126195
451.0,0.31840137221269293,0.16994689633177013,0.1896721739847381,0.12987864038683206
452.0,0.5308850771869641,0.19001844431424228,0.19487065000013776,0.16462372178197587
453.0,0.3167032590051458,0.17513355026669422,0.1871076464249833,0.13193095573124783
454.0,0.2967478559176673,0.16762211585843903,0.18891536639469825,0.1266370396315193
455.0,0.30417838765008576,0.16970417957910658,0.18576362737461602,0.12789518066294078
456.0,0.34878559176672386,0.17942653048565965,0.18614418403417496,0.13611761330044891
457.0,0.2966277873070326,0.16464956516791224,0.19025294802227788,0.12496809976771867
458.0,0.3260017152658662,0.16684988294512476,0.19023324838621858,0.1295859307671721
459.0,0.316819897084048,0.1698524645979467,0.19047344420826773,0.12996256821882185
460.0,0.2888782161234992,0.16922153789846717,0.1878427361690208,0.1259880890116702
461.0,0.32599313893653514,0.1738595460203587,0.18933598087454448,0.1321504701073149
462.0,0.2839794168096055,0.16472652184901074,0.18412134283637724,0.12374761031358719
463.0,0.2923962264150944,0.16088031904118913,0.18712603571231165,0.12449435188180051
464.0,0.3412830188679245,0.17449908196355465,0.1848488526921201,0.1344824269197958
465.0,0.33057632933104636,0.16992795105890457,0.180208501796951,0.13164220596248963
466.0,0.336229845626072,0.17526259119377294,0.18720871664847483,0.1339957626686757
467.0,0.29532418524871357,0.1678577174943807,0.1879903376430069,0.12632566301775527
468.0,0.3726620926243568,0.17760394352939984,0.18506057387205213,0.13619763500273285
469.0,0.3226329331046312,0.17541448317847072,0.18763503245304133,0.13177645702634475
470.0,0.2980720411663808,0.1646843121517003,0.188710789318837,0.1251070389932523
471.0,0.30310120068610635,0.1689696855346166,0.18874844049924988,0.128082121884074
472.0,0.3089313893653516,0.17087642269096023,0.18914167510312646,0.12916094956869717
473.0,0.3020188679245283,0.1649086223910181,0.18410668597261004,0.12647908227648738
474.0,0.2893018867924529,0.1651114704672152,0.18704027031131,0.12352916255608964
475.0,0.3335094339622641,0.1727932525743271,0.18781336104608007,0.13241646076854402
476.0,0.3601269296740995,0.17549080093001923,0.18734419592136295,0.13669189360719258
477.0,0.32624528301886796,0.1713545641445353,0.19015502523799518,0.13193962431677528
478.0,0.3201166380789023,0.1703290948483946,0.1904598012260764,0.12928043898003397
479.0,0.37027958833619207,0.17672253276133687,0.18625958497190742,0.13824665114026471
480.0,0.31743224699828476,0.17091296634909534,0.18939630100914692,0.1292969738102442
481.0,0.3315471698113207,0.1713847125689216,0.18898969792301465,0.13204102042357352
482.0,0.30762778730703255,0.1729616545929639,0.18614173263899061,0.12932430151007004
483.0,0.330368782161235,0.17132270205065414,0.18859174494347392,0.13299234077263503
484.0,0.3008662092624357,0.17094390872886014,0.18842027821980156,0.12795282962106952
485.0,0.28267238421955404,0.16595455172359688,0.18952421197612376,0.12312962025614999
486.0,0.3235746140651801,0.17051654440904093,0.18929443780545943,0.1314387570340529
487.0,0.3487632933104631,0.18232457460998092,0.18323540862873325,0.13711398500811245
488.0,0.3191183533447684,0.16833420984266395,0.18634349527270286,0.1298642112555848
489.0,0.31974785591766725,0.16948596768076488,0.1898955816374738,0.1305517079636762
490.0,0.33326072041166377,0.17021657086590367,0.18887035760214246,0.13219175583230866
491.0,0.29376500857632937,0.1666800156772209,0.18783342695473768,0.12646122489871697
492.0,0.2818370497427102,0.1648943929342043,0.188531698025211,0.12178857382790714
493.0,0.28627272727272723,0.16931070637210366,0.19059369878214835,0.12312720134043675
494.0,0.3152041166380789,0.16717682788824773,0.18987990044367759,0.12880006094349455
495.0,0.311622641509434,0.17098298415081245,0.18945537887857966,0.1289588136123783
496.0,0.2811578044596913,0.1634189459383267,0.186410299212228,0.1217579081422633
497.0,0.276902229845626,0.16340334847428387,0.1826698757590485,0.12180106826535432
498.0,0.3020566037735849,0.1672599767338922,0.18853293889497985,0.12800318088444868
499.0,0.28149056603773587,0.1681031745224023,0.18744972765923232,0.12365751413907093
500.0,0.3310806174957119,0.17194556492233476,0.1892330481941361,0.13259349329288236
501.0,0.3006843910806175,0.1675288643265289,0.1905011244259625,0.12709118044856985
502.0,0.33697427101200683,0.16933564720864988,0.1882126086887994,0.13155075257291418
503.0,0.3078233276157804,0.17151680057385454,0.18862971270345916,0.12902183614913668
504.0,0.32106518010291596,0.17321813014325368,0.18871951609340668,0.1312947502553024
505.0,0.31592452830188683,0.16964743291877568,0.19109329777842798,0.12952089498936176
506.0,0.2972933104631218,0.1658114347070233,0.1893155965987303,0.1265785392772969
507.0,0.2788576329331046,0.1635798245849336,0.18450148658074983,0.12210941627343215
508.0,0.3060994854202402,0.1691652632737834,0.1894365959130911,0.12721489932025548
509.0,0.31448198970840485,0.1736299539868629,0.18510336904330815,0.13124010312319928
510.0,0.32254030874785594,0.17200507976902382,0.18934638047999033,0.13109388488730797
511.0,0.31199142367066895,0.17349619391170704,0.18777005773109715,0.13020767159352858
512.0,0.3122795883361921,0.169079817456981,0.19164371866879457,0.12752388960507022
513.0,0.3398816466552316,0.17282903796159968,0.1859964487637535,0.13497779535259302
514.0,0.28902058319039453,0.16682918779023037,0.18872284152184796,0.12463216420105289
515.0,0.31030531732418526,0.17342100246971331,0.1843987776368796,0.12978987414747223
516.0,0.3015077186963979,0.16917927006458322,0.1892431720160745,0.1270251579715595
517.0,0.37925214408233276,0.1780323869551897,0.18540587628271132,0.1392753275611367
518.0,0.3245008576329332,0.17181105508807665,0.19018472426236535,0.12925698149929227
519.0,0.29923327615780443,0.16926973147976146,0.1899723696413629,0.12748274927423292
520.0,0.3412161234991424,0.17485825910275615,0.18662182668724792,0.1343070097566757
521.0,0.31529674099485416,0.17416334496342134,0.1853019879574494,0.13136470348403081
522.0,0.28414922813036025,0.16437286090841588,0.18571905731594832,0.12289761904457625
523.0,0.31983018867924534,0.1717378992353651,0.1900080625296207,0.13015035964458985
524.0,0.31632590051457976,0.1701331836558173,0.1859745891737394,0.12959409707362693
525.0,0.2820308747855918,0.16157672660016914,0.1872595070805345,0.12162865082649847
526.0,0.31281475128644937,0.16813534086341012,0.1903314846871471,0.12903674628520934
527.0,0.3553670668953688,0.17669749086887088,0.1875373744103321,0.1363560382362853
528.0,0.3406174957118353,0.18133933047566994,0.18550163947558584,0.13461365640124645
529.0,0.3657444253859348,0.17878508073294141,0.18509334898553392,0.13779177563783554
530.0,0.301516295025729,0.17061040757209398,0.18751245801495628,0.1281495820127777
531.0,0.354008576329331,0.1733735842080225,0.18733965976828104,0.13428893708090997
532.0,0.36188164665523154,0.18256022770912664,0.18388436593984106,0.1382669142275283
533.0,0.31947684391080616,0.1703988238053842,0.1872987401186609,0.13110042945470762
534.0,0.3238696397941681,0.1703788318644818,0.18924140961967909,0.13149873007129884
535.0,0.31940994854202404,0.1698134459955601,0.18892919951352605,0.13055700518915686
536.0,0.359164665523156,0.17957079104521045,0.1849977418288531,0.13734896662102813
537.0,0.2919090909090909,0.16709272733416214,0.18773615860312148,0.12552932341561618
538.0,0.29704116638078903,0.16846096168838887,0.1818000702655665,0.12634441031863605
539.0,0.30067753001715264,0.1670354455909146,0.19051642492724494,0.12702290284556708
540.0,0.32454373927958835,0.17154297893298026,0.19042175755147198,0.1311955452133734
541.0,0.30128644939965693,0.16457380057422016,0.18634768535341345,0.1257779474924899
542.0,0.29437735849056607,0.1706547686545988,0.18530092265007814,0.12754325130372016
543.0,0.30006689536878217,0.16498692706377074,0.18272135724475105,0.12623863697080567
544.0,0.3420874785591767,0.17275023503943368,0.18847641626080155,0.13203057577327185
545.0,0.2867015437392796,0.16483523070601547,0.18392969551105887,0.12471027279277372
546.0,0.35145111492281306,0.1759942317094941,0.18591195778557176,0.13547133318080506
547.0,0.35386792452830185,0.17511116646458733,0.1872111631997873,0.13701432751637282
548.0,0.33080274442538593,0.17158581599309064,0.18829391379717333,0.13317140342454944
549.0,0.28318010291595197,0.16659572419136623,0.18808086365214882,0.1234193998615863
550.0,0.3023156089193825,0.16586262044165279,0.18970989565044702,0.12716419067891296
551.0,0.3318953687821612,0.17460344239033368,0.18743679402047392,0.1336840071094177
552.0,0.36946826758147516,0.1779275970102974,0.18666556918000662,0.13675198918498122
553.0,0.3129365351629502,0.16704015400119562,0.1902020081913853,0.12646020012920978
554.0,0.28107890222984566,0.16548170575205892,0.19037503735372627,0.12267043056133556
555.0,0.30552658662092624,0.16667984350466394,0.19088303722820632,0.12780468352965882
556.0,0.29184734133790735,0.16663812802357963,0.18803877992999238,0.1249475219659212
557.0,0.34848885077186964,0.1706918955050108,0.18843365393641318,0.13397099142968494
558.0,0.3012641509433962,0.16761392773760436,0.19034663874460295,0.12529793354311078
559.0,0.2828970840480275,0.16284812173432908,0.18626211045338792,0.12246076619477146
560.0,0.28994682675814754,0.16695403348708984,0.1883474240894264,0.1238315679665124
561.0,0.34863636363636363,0.17749533159251318,0.1872216395920383,0.1357730931323387
562.0,0.2899965694682676,0.16559981953559974,0.190739628482245,0.12496151239652728
563.0,0.3471355060034305,0.17443917952498664,0.18818874709740643,0.13537427132706842
564.0,0.3304854202401373,0.17352814913146927,0.18894292969484097,0.13323152892514672
565.0,0.29669982847341336,0.16746372356710362,0.19040498641561027,0.12514806208095386
566.0,0.28045626072041163,0.16987430364635137,0.18750612732698158,0.12334621429644196
567.0,0.3053481989708405,0.17059791622970574,0.18777371262587714,0.1288815068454362
568.0,0.31592624356775295,0.16911609662935376,0.18638131776104788,0.1294981801506986
569.0,0.2889519725557461,0.16947381680511653,0.1858947938514604,0.1253956720014726
570.0,0.3656174957118353,0.17491057309546865,0.18651138071214218,0.135575178825241
571.0,0.36939451114922817,0.18019982751664576,0.18433842711600834,0.13926216721986745
572.0,0.2971166380789022,0.16657485576245273,0.1852842621514287,0.12611763759784433
573.0,0.3140634648370497,0.17147736378450892,0.18853025638229542,0.13007943077228862
574.0,0.29079245283018873,0.1661237758603834,0.19056701699474196,0.12542213553427406
575.0,0.3182915951972556,0.17392930819574892,0.18822680767432323,0.13095487084275897
576.0,0.30581646655231565,0.16734889895936453,0.18546982250391317,0.1274995843493628
577.0,0.29180960548885077,0.16612223932065626,0.19071291101221993,0.12532230852373272
578.0,0.3749348198970841,0.17714769372948724,0.18518003624011492,0.136146244685783
579.0,0.2823018867924528,0.16246932147258492,0.18685153837929824,0.11994588037381497
580.0,0.2857564322469983,0.16474715127721146,0.17975632861327723,0.1237631954778104
581.0,0.31298799313893655,0.17311158829061213,0.18746175392052908,0.13079796703064647
582.0,0.2826209262435677,0.16594136545395036,0.18651873204869787,0.12200837161460658
583.0,0.28681132075471705,0.16615656475179622,0.1915020955941602,0.12333112444435161
584.0,0.2902847341337908,0.16745719537755344,0.18894272454045635,0.12494612720002736
585.0,0.34482504288164667,0.17511935824918845,0.1879760410416433,0.1344696872870451
586.0,0.3655917667238422,0.17870331150615706,0.18476651443621814,0.13583997294259334
587.0,0.2763619210977702,0.1638585408268933,0.18364801263466804,0.12182809943380654
588.0,0.3250531732418525,0.17448899939955492,0.18581548859467495,0.1327543597818757
589.0,0.47446826758147514,0.20233621199819404,0.20166112691660978,0.1629427071741909
590.0,0.2788370497427101,0.16684984535345246,0.18168301465041775,0.12343617562417307
591.0,0.3507289879931389,0.17382342060884493,0.18782025816978323,0.1357815640545176
592.0,0.34547855917667236,0.17315677586550351,0.18859754336653578,0.1337077551160762
593.0,0.3584665523156089,0.17513985528432177,0.18761932914643664,0.13746967970847
594.0,0.3355437392795883,0.17667299895036093,0.1851629359307242,0.1347571471441445
595.0,0.3242847341337907,0.17596300419146385,0.18892120972371787,0.13152012632547333
596.0,0.34236020583190396,0.17172518458989464,0.18683503773533838,0.13326410232075975
597.0,0.34314236706689544,0.1718116956198831,0.18680597035000518,0.13320176807994347
598.0,0.3363121783876501,0.17292645930870612,0.18778978885946396,0.13369995279076077
599.0,0.3342692967409948,0.17130510877103705,0.1890752896889793,0.13071196059494433
600.0,0.3173704974271012,0.1719043989507996,0.19028390524477515,0.13062231494771467
601.0,0.3187289879931389,0.17284340575736276,0.18382802728660513,0.13163682009561456
602.0,0.2768644939965695,0.16850674199719132,0.1843375396159633,0.12307029848695866
603.0,0.3109897084048027,0.1691266418975939,0.18927805506478326,0.12904044443980228
604.0,0.29026929674099483,0.16582861387157602,0.18481234733346552,0.12408912190993718
605.0,0.36199142367066894,0.1745775814972412,0.1873385587070996,0.13686077022236193
606.0,0.2953893653516295,0.1667758792560529,0.18528445474622787,0.12507005640913596
607.0,0.34410634648370503,0.17932573092898776,0.18614498446578892,0.1352945259304582
608.0,0.3720926243567753,0.17823309764041018,0.18665003964985732,0.138717145540486
609.0,0.3042384219554031,0.16810896804200262,0.18613007385165556,0.1284578966990773
610.0,0.34945626072041164,0.17331921195245592,0.1873936297664793,0.13305165169679214
611.0,0.32614236706689537,0.17158530827822466,0.1892929393738474,0.13178913727885636
612.0,0.27888850771869644,0.16776433979796365,0.1845693613888875,0.12346916997088613
613.0,0.2975300171526586,0.1684715947547818,0.18612817583168584,0.12711820869147702
614.0,0.32763807890222985,0.17088779927852382,0.18843505254561047,0.13258421395449177
615.0,0.2977615780445969,0.17015712337304978,0.18634650808671177,0.12784573199303367
616.0,0.2990891938250429,0.1682333264805448,0.1887065630413342,0.12703351978942964
617.0,0.2864631217838765,0.1613471594826505,0.18426059686481433,0.12347596515650867
618.0,0.31980445969125215,0.1736774845592692,0.18916401637736222,0.13130887389301107
619.0,0.32756775300171526,0.17513380972095915,0.18522190451764503,0.1328388959610015
620.0,0.280917667238422,0.16878814283469873,0.18877392430904866,0.1230094031190302
621.0,0.32958833619210975,0.17290250058705708,0.18921462692067076,0.13249332376277945
622.0,0.33495540308747856,0.17434873920178928,0.18328269017960308,0.1328172311264226
623.0,0.3446277873070326,0.17574849087702546,0.1879558838362555,0.1348342161765603
624.0,0.31313550600343054,0.17433900908448596,0.18503361623148595,0.13104836965599606
625.0,0.32164150943396225,0.16909244072698093,0.19088818089260287,0.12961717808762194
626.0,0.3085797598627787,0.16879562463066622,0.18849938427789403,0.12808127610297482
627.0,0.3477684391080617,0.17828776427144846,0.1864117389700838,0.13560018263270046
628.0,0.27720240137221264,0.16885114182191063,0.18593200037566818,0.12339320484931311
629.0,0.36214408233276163,0.1757977444722997,0.18799462500100236,0.13720379668773008
630.0,0.30604459691252145,0.17045622014338727,0.18714330443992583,0.12898398954830512
631.0,0.28460720411663804,0.16914073991947423,0.18587751745765055,0.12470122810956911
632.0,0.3331578044596913,0.17324779670542284,0.18702496450615802,0.1337804085941184
633.0,0.31646483704974276,0.16918434202476407,0.1865728142801401,0.12842336402734708
634.0,0.29912521440823325,0.17114478609402525,0.187610182932432,0.12825610483922936
635.0,0.311401372212693,0.1694848110931688,0.19008235398731219,0.12937263055718032
636.0,0.30132418524871357,0.1688729912282832,0.18596102435363734,0.12792378230584545
637.0,0.29699485420240135,0.1714176982843432,0.1822839002486628,0.12664027813974535
638.0,0.3484785591766723,0.18116287997842692,0.18372989524388422,0.13598031803518593
639.0,0.3230668953687822,0.17970857657566724,0.1865812662286652,0.13246527708471376
640.0,0.46653687821612344,0.20497381064221235,0.20397238845983434,0.16498915215872484
641.0,0.2979982847341338,0.16608522943182386,0.18475960851224982,0.12578040800707796
642.0,0.29618867924528297,0.16987126621032997,0.18830621249845683,0.12612785789357034
643.0,0.28622813036020583,0.16232848386253,0.1880226177870972,0.12234916120481584
644.0,0.30650428816466546,0.1686987925936155,0.18866541333047895,0.127848051452707
645.0,0.482303602058319,0.1986079724082298,0.19927829078158538,0.1621390128044487
646.0,0.3026380789022299,0.16686536224516124,0.1900919083155018,0.1268484165522167
647.0,0.3225128644939966,0.17019152552477598,0.1905783706363265,0.12966660121237744
648.0,0.3738816466552316,0.17947340555187344,0.1854431489383479,0.13700647075429578
649.0,0.3370120068610635,0.17521124349207673,0.18575914133808114,0.13444156024796416
650.0,0.32299313893653514,0.17007001699319593,0.19013704365652564,0.13062556380587262
651.0,0.3382126929674099,0.17113614392779203,0.18768324007079126,0.13369122857052876
652.0,0.2935917667238422,0.16520581656757613,0.18590272115576,0.1254102575438651
653.0,0.3793327615780446,0.18162621020375055,0.18353353962338703,0.14034027867127571
654.0,0.32356775300171525,0.1723087051349079,0.1888570564572419,0.1309316959549288
655.0,0.28362950257289876,0.1631936970606002,0.18553189182595106,0.12207891335103864
656.0,0.3057238421955403,0.17034659504846303,0.18775644872867245,0.12813788420929492
657.0,0.2989725557461406,0.17027947258567486,0.18622683334935197,0.12742530418142872
658.0,0.30067753001715264,0.16656785462369111,0.1847436262280756,0.12725589795337966
659.0,0.3782521440823327,0.17859552386806496,0.18287486972742817,0.13615571021744316
660.0,0.3235711835334477,0.16977137921502472,0.18986129287731898,0.1303990104755983
661.0,0.3243807890222985,0.1744256208057541,0.18475450438074648,0.13237806026148488
662.0,0.2844939965694682,0.16815357354258878,0.1901954258705991,0.12386438857298651
663.0,0.3365626072041167,0.1725482852551342,0.18550938701823116,0.1338962538989383
664.0,0.3502487135506004,0.17478370276319657,0.1886242825868876,0.1346310731387363
665.0,0.3411492281303602,0.17141238489971558,0.1891412965788826,0.13374357737683484
